,Целевая.Цена,Спальни,Ванные,Жилая площадь,Общая площадь,Количество этажей,Вид на воду,Просмотрены ранее,Состояние,Оценка риелтора,Площадь без подвала,Площадь подвала,Год постройки,Год реновации,Широта,Долгота
2083,640000,5,"2,5",3220,4759,2,0,0,3,8,3220,0,2003,0,"47,5957","-122,032"
2084,241000,3,1,1020,7538,1,0,0,3,7,1020,0,1981,0,"47,3587","-122,288"
2085,720000,3,"1,75",1370,1990,3,0,0,3,9,1370,0,2014,0,"47,6434","-122,324"
2086,336000,3,"2,5",1260,1211,3,0,0,3,8,1260,0,2004,0,"47,6969","-122,343"
2087,356000,2,"1,75",1060,16470,1,0,0,3,7,1060,0,1977,0,"47,7409","-122,089"
2088,260000,3,"1,75",2160,22702,1,0,0,4,7,2160,0,1981,0,"47,7355","-121,982"
2089,276000,2,1,870,2676,1,0,0,3,7,820,50,2004,0,"47,5702","-122,287"
2090,329950,4,1,1360,5900,"1,5",0,0,4,7,1360,0,1949,0,"47,7512","-122,318"
2091,277500,3,"2,5",1690,5171,2,0,0,3,8,1690,0,2003,0,"47,2779","-122,347"
2092,1350000,3,"2,5",2390,5500,1,0,3,3,9,1700,690,1952,0,"47,6389","-122,409"
2093,437000,2,3,1460,1452,2,0,0,3,8,1140,320,2007,0,"47,5224","-122,39"
2094,1280000,4,"3,5",5844,10766,2,0,1,3,11,5844,0,2007,0,"47,3293","-122,364"
2095,453000,3,3,2330,4284,2,0,0,3,9,1920,410,2004,0,"47,5547","-122,308"
2096,360000,3,"2,5",2150,14092,2,0,0,3,8,2150,0,1991,0,"47,4621","-122,129"
2097,240000,3,"1,75",1630,9450,1,0,0,4,7,1080,550,1977,0,"47,3729","-122,295"
2098,810000,5,"3,25",3290,6422,2,0,0,3,9,3290,0,2012,0,"47,5933","-122,061"
2099,349950,4,"1,5",1420,6720,"1,5",0,0,3,7,1420,0,1925,0,"47,5518","-122,311"
2100,2350000,6,"4,25",5550,11547,2,0,2,3,11,4270,1280,2014,0,"47,6547","-122,202"
2101,390000,2,"1,5",1870,12960,"1,5",0,0,4,6,1350,520,1926,0,"47,5234","-122,288"
2102,550000,3,"2,25",1980,40887,1,0,0,4,8,1980,0,1980,0,"47,6478","-122,029"
2103,461000,3,"2,5",1690,3026,2,0,0,3,7,1690,0,2002,0,"47,6885","-122,043"
2104,661000,2,1,1260,5800,1,0,0,4,7,1260,0,1939,0,"47,6501","-122,409"
2105,379000,2,1,930,5400,1,0,0,3,7,930,0,1952,0,"47,6971","-122,372"
2106,245000,3,"1,5",1340,7391,1,0,0,4,7,1340,0,1966,0,"47,3837","-122,317"
2107,280000,3,2,1470,8089,1,0,0,3,7,1470,0,1987,0,"47,3878","-122,316"
2108,580000,3,"2,75",1430,1521,2,0,0,3,9,1130,300,2009,0,"47,6353","-122,371"
2109,480000,2,2,1350,4220,1,0,0,3,8,1350,0,2004,0,"47,718","-122,034"
2110,360000,4,"1,75",1750,18810,1,0,0,3,7,1220,530,1977,0,"47,4719","-122,074"
2111,605000,3,"2,25",1960,10139,2,0,0,3,8,1960,0,1984,0,"47,6481","-122,061"
2112,400000,3,2,3000,17800,1,0,0,3,8,1500,1500,1962,0,"47,7058","-122,315"
2113,353900,3,"1,75",1560,5760,1,0,0,5,6,780,780,1927,0,"47,5272","-122,359"
2114,1900000,4,"2,75",4280,12668,2,0,0,3,9,3900,380,1947,2008,"47,6185","-122,219"
2115,1120000,3,"2,5",4530,22873,2,0,2,5,8,3220,1310,1912,0,"47,4567","-122,369"
2116,395000,3,"2,25",1780,9672,1,0,0,3,8,1350,430,1960,0,"47,7774","-122,35"
2117,280000,3,"1,75",1590,27200,"1,5",0,0,4,6,1590,0,1926,0,"47,4238","-122,052"
2118,399900,3,1,860,1664,"1,5",0,0,3,7,860,0,1927,0,"47,6761","-122,384"
2119,1150000,5,"2,5",3580,8921,2,0,0,3,9,3580,0,2000,0,"47,693","-122,202"
2120,330000,4,"3,5",3150,6202,2,0,0,3,7,3150,0,2005,0,"47,3993","-122,162"
2121,510000,3,"2,25",1420,1309,3,0,0,3,8,1420,0,2006,0,"47,6534","-122,346"
2122,634950,3,3,2180,2650,"1,5",0,0,5,8,1410,770,1930,0,"47,6891","-122,375"
2123,1310000,4,"3,75",3490,5625,2,0,0,3,9,2610,880,2014,0,"47,6685","-122,332"
2124,825000,3,"1,75",1930,8442,1,0,0,4,7,1930,0,1953,0,"47,6313","-122,204"
2125,960000,4,"2,25",2410,4560,2,0,2,5,9,1800,610,1929,0,"47,6796","-122,402"
2126,525000,3,"2,25",2100,40510,2,0,0,3,10,1320,780,1979,0,"47,6154","-122,047"
2127,409000,3,"2,5",2740,9168,2,0,0,3,9,2740,0,1991,0,"47,3835","-122,148"
2128,514000,3,"1,75",1620,5000,1,0,0,3,7,920,700,1954,0,"47,681","-122,372"
2129,278000,4,"2,5",2290,3777,2,0,0,3,7,2290,0,2004,0,"47,3617","-122,308"
2130,1950000,7,"3,5",4640,15235,2,0,1,3,11,2860,1780,1965,2003,"47,5666","-122,231"
2131,994000,5,"3,25",4260,7861,2,0,0,3,10,4260,0,2005,0,"47,611","-121,992"
2132,360000,4,"2,5",2850,4650,2,0,0,3,8,2850,0,2004,0,"47,3552","-122,026"
2133,715000,3,"2,25",1990,4977,3,0,0,3,9,1990,0,2012,0,"47,5404","-122,268"
2134,1270000,3,"2,5",3060,9576,2,0,0,3,10,3060,0,2005,0,"47,5928","-122,199"
2135,389000,2,1,910,7000,1,0,0,3,7,910,0,1952,0,"47,6999","-122,305"
2136,418000,3,2,1250,1306,3,0,0,3,7,1250,0,2001,0,"47,6705","-122,39"
2137,1180000,6,"6,5",6260,10955,2,0,0,3,11,4840,1420,2007,0,"47,5947","-122,039"
2138,804100,4,"2,5",3070,8086,2,0,0,3,10,3070,0,2005,0,"47,5399","-122,16"
2139,289000,3,"2,5",1490,8628,2,0,0,3,7,1490,0,1994,0,"47,3643","-122,041"
2140,750000,4,"2,75",3210,8520,1,0,2,4,7,1810,1400,1976,0,"47,7743","-122,388"
2141,470000,3,1,1170,4400,1,0,0,3,7,870,300,1951,0,"47,6584","-122,391"
2142,230000,3,1,1380,10112,1,0,0,4,7,940,440,1963,0,"47,3196","-122,351"
2143,455000,3,1,1300,3550,"1,5",0,0,3,7,1300,0,1927,0,"47,6696","-122,32"
2144,430000,3,"2,5",2360,6699,2,0,0,3,7,2360,0,2003,0,"47,5317","-121,853"
2145,764000,3,2,1420,4080,"1,5",0,0,5,8,1420,0,1904,0,"47,6801","-122,348"
2146,258000,4,"1,75",1730,8320,1,0,0,3,7,1230,500,1977,0,"47,327","-122,361"
2147,329000,3,1,1200,5650,"1,5",0,0,3,7,1200,0,1928,0,"47,5065","-122,249"
2148,1330000,4,"4,5",3130,5126,3,0,0,3,10,2450,680,2014,0,"47,6239","-122,29"
2149,465000,4,"2,25",2070,7500,2,0,0,4,7,2070,0,1977,0,"47,727","-122,217"
2150,367999,4,"2,75",3430,8000,"1,5",0,0,4,8,3430,0,1972,0,"47,3183","-122,382"
2151,349900,5,"2,5",2530,4229,2,0,0,3,7,2530,0,2004,0,"47,3531","-122,021"
2152,850000,4,"2,5",2900,9972,2,0,0,3,9,2900,0,1993,0,"47,5536","-122,121"
2153,325000,4,"2,75",2090,9240,1,0,0,4,6,2090,0,1949,0,"47,4854","-122,343"
2154,190000,3,"1,75",1100,9452,1,0,0,3,6,1100,0,1942,0,"47,4864","-122,337"
2155,233000,4,2,2130,9579,1,0,0,4,7,1250,880,1968,0,"47,3069","-122,271"
2156,565000,4,"1,75",2140,7102,1,0,0,4,7,1070,1070,1948,0,"47,7042","-122,37"
2157,600000,5,"2,5",2380,8204,1,0,0,3,8,1540,840,1957,0,"47,7","-122,287"
2158,447000,3,1,1310,7000,1,0,0,4,7,1310,0,1958,0,"47,6019","-122,123"
2159,381800,4,2,1530,5250,1,0,0,3,7,1110,420,1981,0,"47,7336","-122,339"
2160,400000,2,2,1050,1173,2,0,0,3,8,720,330,2004,0,"47,6181","-122,302"
2161,353000,4,"1,75",1780,9794,1,0,0,3,7,1780,0,1967,0,"47,7419","-122,073"
2162,500000,3,"2,25",1700,9008,1,0,0,3,8,1340,360,1985,0,"47,7161","-122,317"
2163,815000,4,"1,75",2970,14880,1,0,4,5,9,1560,1410,1962,0,"47,5907","-122,086"
2164,628000,4,2,2260,6000,1,0,0,3,8,1430,830,1958,0,"47,6876","-122,298"
2165,370000,2,1,780,1133,2,0,0,3,7,780,0,2009,0,"47,5924","-122,295"
2166,445000,4,"2,25",2130,7200,2,0,0,3,7,2130,0,1972,0,"47,7152","-122,168"
2167,650000,4,"2,5",2160,3139,1,0,0,3,7,1080,1080,1940,0,"47,6662","-122,338"
2168,165000,3,1,910,8700,1,0,0,4,6,910,0,1943,0,"47,449","-122,29"
2169,805000,3,"1,75",1080,3200,1,0,0,4,7,880,200,1926,0,"47,6503","-122,338"
2170,670000,3,"2,25",3340,13805,1,0,0,3,8,3340,0,1950,1992,"47,744","-122,292"
2171,825000,4,"2,75",3990,6637,2,0,0,3,9,3990,0,2003,0,"47,6835","-122,045"
2172,652600,4,"2,5",2220,5900,2,0,0,3,8,2220,0,2014,0,"47,6956","-122,36"
2173,310000,2,2,1030,2271,3,0,0,3,7,1030,0,1999,0,"47,7263","-122,314"
2174,750000,6,"1,75",2750,9563,2,0,0,4,8,2750,0,1973,0,"47,6368","-122,097"
2175,890000,5,"3,25",4100,7578,2,0,2,3,10,4100,0,2011,0,"47,5955","-121,974"
2176,275000,4,"2,5",2060,5742,2,0,0,3,7,2060,0,1999,0,"47,3612","-122,185"
2177,310000,3,1,1990,7173,1,0,0,3,7,1990,0,1972,0,"47,7116","-122,213"
2178,320000,2,1,950,5316,1,0,2,3,7,950,0,1948,0,"47,57","-122,38"
2179,695000,3,"2,25",2600,220300,"1,5",0,0,5,8,2120,480,1977,0,"47,4562","-122,016"
2180,1230000,2,"2,5",2470,609,3,0,0,3,11,1910,560,2011,0,"47,6182","-122,312"
2181,660000,3,2,2880,5100,"1,5",0,0,4,7,2080,800,1926,0,"47,6805","-122,385"
2182,555000,3,"2,5",1940,3211,2,0,0,3,8,1940,0,2009,0,"47,5644","-122,093"
2183,419000,2,"2,5",1470,2034,2,0,0,4,8,1470,0,1985,0,"47,6213","-122,153"
2184,685000,4,"2,5",2650,25248,1,0,2,3,9,2330,320,1954,0,"47,7537","-122,373"
2185,345000,2,"1,5",1180,844,2,0,0,3,7,990,190,2005,0,"47,5998","-122,3"
2186,535000,3,"1,75",2720,149410,"1,5",0,0,3,9,2720,0,1988,0,"47,7092","-121,892"
2187,370950,3,"2,5",2529,9653,2,0,0,3,7,2529,0,2012,0,"47,3738","-122,161"
2188,340000,3,2,1130,9879,2,0,0,3,6,1130,0,1996,0,"47,635","-121,964"
2189,235000,3,"1,5",1300,7600,1,0,0,4,7,1300,0,1963,0,"47,2083","-122,005"
2190,775000,3,"2,5",2890,8470,2,0,0,3,10,2890,0,1996,0,"47,5785","-122,054"
2191,659000,3,"1,5",1540,5040,2,0,0,3,8,1540,0,1907,0,"47,6138","-122,299"
2192,435000,4,2,1880,3840,1,0,0,3,7,970,910,1904,0,"47,5929","-122,303"
2193,390000,3,"1,75",1260,6500,1,0,0,4,7,1260,0,1966,0,"47,6224","-122,116"
2194,1330000,4,3,3370,7920,1,0,3,3,10,1860,1510,1988,0,"47,6773","-122,403"
2195,230000,3,1,1120,32250,1,0,0,4,6,1120,0,1934,0,"47,447","-122,482"
2196,249000,3,"1,5",1700,8247,1,0,0,3,7,1010,690,1970,0,"47,4216","-122,174"
2197,680000,4,"2,75",2500,4950,2,0,0,3,8,2500,0,2010,0,"47,6964","-122,017"
2198,425000,3,"2,25",1670,9500,1,0,0,3,7,1170,500,1977,0,"47,7253","-122,309"
2199,244500,2,1,910,9000,1,0,0,3,5,910,0,1923,0,"47,526","-121,81"
2200,2900000,4,"3,25",4580,4838,2,0,3,4,11,3080,1500,1991,0,"47,6305","-122,354"
2201,950000,4,"2,5",3360,11548,2,0,0,3,9,3360,0,1988,0,"47,6534","-122,182"
2202,170000,4,"1,75",1920,7500,1,0,0,4,7,1920,0,1962,0,"47,4222","-122,318"
2203,205000,4,2,2200,13320,1,0,0,3,6,1100,1100,1944,0,"47,481","-122,292"
2204,325000,2,1,1050,4800,1,0,0,4,7,1050,0,1969,0,"47,5128","-122,388"
2205,427000,3,"1,75",1680,8610,1,0,0,4,7,1290,390,1969,0,"47,7246","-122,173"
2206,387000,2,"2,25",1230,1280,2,0,0,3,8,960,270,2012,0,"47,5942","-122,298"
2207,524000,4,"2,25",2190,15491,2,0,0,3,8,2190,0,1981,0,"47,6299","-122,039"
2208,539000,3,"1,5",1740,12000,2,0,0,3,9,1740,0,1974,0,"47,6276","-122,053"
2209,800000,4,"2,5",2900,18303,2,0,0,4,10,2900,0,1994,0,"47,5981","-122,03"
2210,522500,3,1,1520,9030,1,0,0,3,7,1520,0,1956,0,"47,587","-122,134"
2211,307000,4,"2,75",2520,6964,1,0,0,4,7,1260,1260,1987,0,"47,4038","-122,175"
2212,520000,11,3,3000,4960,2,0,0,3,7,2400,600,1918,1999,"47,556","-122,363"
2213,420000,3,1,1310,3963,1,0,0,5,7,1310,0,1986,0,"47,6826","-122,096"
2214,320000,3,1,1330,9540,1,0,0,4,7,1330,0,1971,0,"47,758","-122,075"
2215,535000,3,1,1330,40259,1,0,0,4,7,1330,0,1977,0,"47,552","-121,89"
2216,560000,3,2,1640,7333,1,0,0,4,7,1020,620,1941,0,"47,5636","-122,316"
2217,400375,4,"1,75",1690,7680,1,0,0,5,6,890,800,1946,0,"47,5296","-122,375"
2218,438000,3,1,1200,4000,"1,5",0,0,4,6,1200,0,1923,0,"47,5881","-122,299"
2219,341000,3,1,1390,4814,"1,5",0,0,3,6,1390,0,1908,0,"47,6881","-122,32"
2220,215000,4,1,1130,7400,1,0,0,4,7,1130,0,1969,0,"47,3437","-122,316"
2221,599950,3,"2,5",1510,1493,3,0,0,3,8,1510,0,2014,0,"47,669","-122,402"
2222,709000,3,"2,75",2780,7200,"1,5",0,0,4,8,1870,910,1913,0,"47,5632","-122,27"
2223,411000,2,"2,25",1910,108900,1,0,0,4,7,1010,900,1972,0,"47,4206","-122,023"
2224,630000,4,"2,5",3220,14463,2,0,0,3,8,3220,0,1978,0,"47,6261","-122,047"
2225,557500,3,"3,5",3350,5025,2,0,2,3,8,2670,680,2014,0,"47,5699","-122,296"
2226,375950,3,"1,75",1480,7560,1,0,0,3,6,1100,380,1920,1985,"47,6985","-122,364"
2227,605000,4,"2,25",1750,6120,1,0,0,3,7,1150,600,1962,0,"47,6958","-122,29"
2228,3120000,3,"3,5",4490,56609,2,1,4,3,12,4490,0,1993,0,"47,6997","-122,24"
2229,234950,3,1,1360,9948,1,0,0,3,6,1360,0,1977,0,"47,3422","-122,053"
2230,345000,3,"2,5",1680,2229,2,0,0,3,7,1680,0,2007,0,"47,7484","-122,322"
2231,430000,4,"1,5",1810,7200,1,0,0,3,7,1810,0,1966,0,"47,7207","-122,186"
2232,450000,3,"2,25",1620,997,"2,5",0,0,3,8,1540,80,2012,0,"47,5394","-122,027"
2233,525000,4,"1,5",1580,6360,"1,5",0,0,3,7,1290,290,1945,0,"47,6873","-122,286"
2234,435000,3,"2,25",1890,7200,1,0,0,4,7,1230,660,1973,0,"47,7156","-122,317"
2235,240000,3,1,1260,7920,1,0,0,3,7,1260,0,1966,0,"47,3452","-122,308"
2236,353000,3,"2,5",1250,864,3,0,0,3,8,1250,0,2004,0,"47,6978","-122,318"
2237,165000,3,1,1380,7334,1,0,0,3,7,980,400,1981,0,"47,4339","-122,192"
2238,960000,4,"2,5",3180,10105,2,0,0,4,9,3180,0,1986,0,"47,5328","-122,226"
2239,255000,3,1,1160,8636,1,0,0,3,6,1160,0,1923,0,"47,5097","-122,357"
2240,259950,2,1,770,6542,1,0,0,3,6,770,0,1948,0,"47,747","-122,301"
2241,200000,5,"1,75",1770,15525,1,0,0,4,7,1770,0,1959,0,"47,5025","-122,142"
2242,666570,4,2,2320,7400,"1,5",0,0,5,7,1620,700,1913,0,"47,5558","-122,269"
2243,189000,2,2,1700,3171,1,0,0,5,5,850,850,1927,0,"47,3025","-122,224"
2244,578000,4,"2,5",3140,9225,1,0,2,5,9,1770,1370,1966,0,"47,4904","-122,226"
2245,375000,4,"2,5",2250,5306,2,0,0,3,8,2250,0,2012,0,"47,356","-122,057"
2246,485500,4,"2,5",1800,4500,2,0,0,3,8,1800,0,1999,0,"47,5998","-122,014"
2247,470000,3,"1,5",1500,5000,"1,5",0,0,4,7,1140,360,1927,0,"47,679","-122,373"
2248,539900,3,"2,5",2500,4203,2,0,0,3,8,2500,0,2001,0,"47,5346","-121,875"
2249,480000,6,5,3028,18055,2,0,0,3,7,3028,0,2005,0,"47,3651","-122,197"
2250,400000,2,2,1520,5010,1,0,0,3,7,1520,0,1999,0,"47,6948","-122,364"
2251,333000,4,"2,5",2100,7366,2,0,0,3,8,2100,0,1997,0,"47,3703","-122,107"
2252,580000,3,"1,5",1860,7190,2,0,1,5,7,1860,0,1952,0,"47,7716","-122,392"
2253,355000,3,1,1600,5001,"1,5",0,0,5,6,1080,520,1930,0,"47,7232","-122,289"
2254,253905,3,1,940,8400,1,0,0,5,7,940,0,1958,0,"47,5112","-122,167"
2255,397500,4,3,2350,9952,1,0,0,3,9,1650,700,1989,0,"47,4194","-122,211"
2256,415000,3,"1,75",1770,10513,1,0,0,4,7,1400,370,1982,0,"47,7726","-122,266"
2257,350000,1,1,900,6380,1,0,0,3,6,900,0,1947,0,"47,7019","-122,311"
2258,1910000,4,3,4460,6833,2,0,0,3,10,3140,1320,1955,2007,"47,6342","-122,289"
2259,375000,3,2,1640,9750,1,0,0,3,7,1640,0,1959,0,"47,7425","-122,241"
2260,850000,3,"2,25",2870,8170,2,0,0,3,10,2250,620,1995,0,"47,5363","-122,385"
2261,325000,3,"1,75",2920,10573,1,0,0,4,7,2920,0,1964,0,"47,4429","-122,195"
2262,625000,3,"1,75",1580,20588,1,0,0,3,8,1580,0,1970,0,"47,706","-122,29"
2263,700000,3,"1,75",2600,7668,1,0,0,4,8,1300,1300,1968,0,"47,3402","-122,046"
2264,310000,3,"2,5",1780,6771,1,0,0,3,7,1230,550,1990,0,"47,5237","-122,353"
2265,527000,6,"3,5",3000,8401,1,0,0,3,8,1500,1500,1979,0,"47,7226","-122,299"
2266,340768,3,"1,5",1510,11200,1,0,0,4,8,1510,0,1960,0,"47,3347","-122,325"
2267,350000,4,"2,5",1660,2500,2,0,0,3,7,1660,0,2007,0,"47,5437","-122,283"
2268,380000,3,"1,75",1560,104108,1,0,0,3,7,1250,310,1970,0,"47,4016","-122,131"
2269,593450,4,"2,25",2130,7172,2,0,0,4,8,2130,0,1964,0,"47,6271","-122,112"
2270,914500,4,"2,5",3950,10856,3,0,0,3,10,3950,0,2013,0,"47,5818","-121,996"
2271,504058,4,"2,75",2910,7467,2,0,0,3,8,2910,0,2013,0,"47,4841","-121,772"
2272,530000,3,1,1370,4040,"1,5",0,0,3,7,1370,0,1906,0,"47,6867","-122,354"
2273,469950,4,"2,75",2530,14178,2,0,0,3,8,2530,0,1997,0,"47,737","-121,955"
2274,575000,2,"1,75",2770,19700,2,0,0,3,8,1780,990,1983,0,"47,7581","-122,365"
2275,410000,3,"1,5",1250,7700,1,0,0,5,7,1250,0,1968,0,"47,5383","-122,178"
2276,245000,3,"2,25",1422,3677,2,0,0,3,7,1422,0,2012,0,"47,3204","-122,178"
2277,416500,3,1,1100,4184,1,0,0,4,7,1100,0,1965,0,"47,5309","-122,382"
2278,560000,4,3,2720,7570,2,0,0,3,9,2720,0,2008,0,"47,7113","-122,349"
2279,623300,4,"3,5",4170,4524,2,0,0,3,9,3500,670,2007,0,"47,7726","-122,162"
2280,554000,2,2,1920,6045,1,0,0,3,8,1920,0,2003,0,"47,7107","-122,031"
2281,302860,2,1,970,3279,2,0,0,3,7,790,180,2007,0,"47,5469","-122,383"
2282,900000,6,3,3020,13783,2,0,0,3,8,3020,0,1952,2002,"47,5722","-122,226"
2283,447000,2,1,980,1600,2,0,0,3,8,980,0,2010,0,"47,638","-122,375"
2284,309000,3,"2,5",1780,7859,2,0,0,3,7,1780,0,1988,0,"47,3772","-122,045"
2285,353950,5,"2,25",3260,7969,2,0,0,4,8,3260,0,1982,0,"47,314","-122,344"
2286,845800,4,"3,5",3020,12750,2,0,0,3,10,3020,0,1990,0,"47,6524","-122,184"
2287,359900,4,"2,5",2600,5188,2,0,0,3,8,2600,0,2005,0,"47,3451","-122,04"
2288,220000,3,1,1050,6300,1,0,0,3,6,1050,0,1942,0,"47,5128","-122,374"
2289,739900,5,"2,5",2980,5377,2,0,0,3,9,2980,0,2006,0,"47,7074","-122,101"
2290,420550,4,2,1370,8100,1,0,0,2,7,1370,0,1947,0,"47,749","-122,312"
2291,379500,2,1,1640,17335,1,0,0,3,7,840,800,1978,0,"47,6397","-121,953"
2292,645000,3,"1,75",1840,4255,1,0,0,3,7,940,900,1907,2005,"47,58","-122,392"
2293,345000,4,"2,25",2320,7350,2,0,0,3,8,2320,0,1973,0,"47,4512","-122,131"
2294,1320000,4,"5,25",6110,10369,2,0,0,3,11,6110,0,2005,0,"47,5285","-122,135"
2295,3300000,8,4,7710,11750,"3,5",0,0,5,12,6090,1620,1904,0,"47,6263","-122,314"
2296,530000,3,"2,5",2480,7480,2,0,0,3,9,2480,0,1992,0,"47,771","-122,166"
2297,370000,3,"1,75",1620,37913,2,0,0,4,7,1620,0,1953,1975,"47,2875","-122,289"
2298,624800,3,2,2250,14274,1,0,0,4,8,1500,750,1964,0,"47,5762","-122,217"
2299,1780000,4,"3,25",3730,7071,3,0,2,3,11,3730,0,1985,0,"47,6292","-122,355"
2300,465000,3,"2,25",1920,7300,1,0,0,3,7,1240,680,1961,0,"47,6078","-122,128"
2301,240000,3,"1,75",1380,7500,1,0,0,3,7,1380,0,1988,0,"47,3628","-122,045"
2302,541338,3,"2,5",2060,8123,2,0,0,3,8,1010,1050,1977,0,"47,6642","-122,13"
2303,662990,3,"1,75",1240,3600,"1,5",0,0,5,7,1240,0,1926,0,"47,5797","-122,405"
2304,375000,4,"2,25",2100,12738,2,0,0,4,8,2100,0,1975,0,"47,4698","-122,118"
2305,505000,3,1,1020,5410,1,0,0,4,7,880,140,1928,0,"47,6924","-122,31"
2306,427000,3,1,1200,5252,1,0,0,3,7,1200,0,1962,0,"47,6075","-122,134"
2307,575000,3,"2,5",1960,9535,2,0,0,3,8,1960,0,1989,0,"47,7371","-122,215"
2308,623000,4,"2,75",2300,12633,2,0,0,3,9,2300,0,1984,0,"47,6218","-122,032"
2309,985000,2,"2,5",2720,26761,2,1,4,3,7,2720,0,1990,0,"47,4499","-122,376"
2310,689888,4,"2,25",1930,3500,"1,5",0,0,5,8,1540,390,1916,0,"47,6167","-122,29"
2311,334200,3,"1,75",1410,45302,1,0,0,3,7,1410,0,1980,0,"47,7077","-121,914"
2312,305000,3,"2,5",1320,2480,2,0,0,3,7,1320,0,2005,0,"47,536","-122,284"
2313,485000,2,"2,25",1260,1240,3,0,0,3,8,1260,0,2004,0,"47,6531","-122,352"
2314,490000,2,1,1160,5000,1,0,0,4,8,1160,0,1937,0,"47,6865","-122,399"
2315,405000,5,"3,5",3672,9742,2,0,0,3,9,3006,666,2006,0,"47,3255","-122,192"
2316,350000,3,"1,5",980,7790,1,0,0,5,7,980,0,1969,0,"47,7141","-122,213"
2317,500000,3,"1,5",1190,4750,1,0,0,3,7,970,220,1940,0,"47,6726","-122,386"
2318,417000,2,1,920,6600,1,0,0,3,6,920,0,1919,2003,"47,5452","-122,27"
2319,605000,4,"2,5",2620,7553,2,0,0,3,8,2620,0,1996,0,"47,5301","-122,18"
2320,414500,2,"1,5",1210,1278,2,0,0,3,8,1020,190,2007,0,"47,6756","-122,375"
2321,990000,3,"2,25",2630,12899,2,0,0,4,9,2630,0,1966,0,"47,5479","-122,233"
2322,199500,3,1,920,9812,1,0,0,4,7,920,0,1962,0,"47,2958","-122,284"
2323,199990,2,1,890,6430,1,0,0,3,6,890,0,1935,1997,"47,2003","-121,996"
2324,429950,3,"1,75",1430,9750,1,0,0,5,7,1430,0,1962,0,"47,7441","-122,357"
2325,235000,3,1,1590,13000,"1,5",0,0,3,6,1590,0,1944,0,"47,4789","-122,346"
2326,361550,3,"1,75",1160,257875,1,0,0,2,7,1160,0,1980,0,"47,4655","-122,072"
2327,485000,4,"2,75",1830,8384,1,0,0,3,7,1320,510,1979,0,"47,733","-122,22"
2328,315000,2,"2,25",1240,705,2,0,0,3,7,1150,90,2009,0,"47,5321","-122,073"
2329,800000,3,"3,5",3830,221284,2,0,0,3,10,3530,300,1993,0,"47,7641","-122,023"
2330,299950,3,"2,5",1570,2577,2,0,0,3,7,1570,0,2005,0,"47,7456","-121,984"
2331,554729,4,"2,5",2020,4350,2,0,0,5,9,1730,290,1943,0,"47,6503","-122,41"
2332,630000,3,"3,25",1610,1275,2,0,0,3,8,1220,390,2005,0,"47,6236","-122,318"
2333,500000,3,1,2000,21780,1,0,0,3,8,1480,520,1978,0,"47,6064","-122,039"
2334,658100,4,"2,5",2430,8509,2,0,0,3,9,2430,0,1992,0,"47,5714","-121,991"
2335,232000,3,"1,75",1300,11230,1,0,0,5,7,1300,0,1968,0,"47,3811","-122,087"
2336,400000,3,"2,5",1460,1319,3,0,0,3,8,1460,0,2002,0,"47,698","-122,349"
2337,277000,4,1,1500,5750,"1,5",0,0,3,6,1500,0,1925,0,"47,4768","-122,206"
2338,890000,4,"3,25",4360,210254,1,0,0,3,10,2320,2040,2000,0,"47,4375","-122,008"
2339,524000,3,"2,25",1370,1007,3,0,0,3,8,1330,40,2009,0,"47,6682","-122,361"
2340,295000,3,"1,75",1940,7500,"1,5",0,0,4,8,1940,0,1918,1985,"47,2062","-121,993"
2341,452000,3,"2,25",2600,14810,1,0,2,4,8,1490,1110,1956,0,"47,4326","-122,341"
2342,311000,4,"2,5",1780,5822,2,0,0,3,7,1780,0,2001,0,"47,4455","-122,169"
2343,300000,4,"2,5",2090,5195,2,0,0,3,7,2090,0,2007,0,"47,3986","-122,166"
2344,454450,4,3,2810,6000,2,0,0,3,9,2810,0,2007,0,"47,3689","-122,057"
2345,324000,4,"1,75",2110,7208,1,0,0,3,8,1170,940,1975,0,"47,4464","-122,129"
2346,600000,4,"2,25",1970,7125,"1,5",0,0,3,7,1500,470,1908,0,"47,6725","-122,293"
2347,548000,5,"1,5",1700,7200,"1,5",0,0,3,7,1700,0,1937,0,"47,7614","-122,203"
2348,330000,2,2,1550,435600,"1,5",0,0,2,7,1550,0,1972,0,"47,5145","-121,853"
2349,610000,5,"2,25",2520,11700,2,0,0,3,9,2520,0,1977,0,"47,6322","-122,053"
2350,180000,3,1,1960,9583,2,0,0,2,5,1960,0,1908,0,"47,505","-122,171"
2351,350000,4,2,1720,7210,1,0,0,3,7,860,860,1971,0,"47,7307","-122,239"
2352,503000,4,"2,5",2940,156988,2,0,2,3,9,1870,1070,1996,0,"47,6214","-121,946"
2353,410000,4,"2,5",2070,6180,2,0,0,3,8,2070,0,2007,0,"47,4915","-122,183"
2354,397000,2,1,1030,12350,"1,5",0,0,3,7,1030,0,1942,0,"47,6984","-122,324"
2355,550000,3,"1,75",1880,45738,1,0,0,4,8,1410,470,1980,0,"47,7662","-122,114"
2356,500000,3,"2,25",1760,11946,2,0,0,3,8,1760,0,1978,0,"47,624","-122,05"
2357,219950,3,"1,5",1200,8404,1,0,0,3,7,1200,0,1964,0,"47,4482","-122,269"
2358,650000,3,2,1840,3075,1,0,0,5,7,920,920,1928,0,"47,6894","-122,35"
